data_envio	estado	cidade	endereco	data_ocorrencia	forma	vitima	tipo	transfobia_quem	homofobia_quem	lesbofobia_quem	descricao	geocode_address	latitude	longitude
04/03/2016 20:06:04	São Paulo	São Paulo	Consolação 	01/06/2015	Violência verbal	Eu fui a vítima	Homofobia		Bissexual		Eu estava na praça Roosevelt com um amigo meu. Eu estava saindo com ele. Mais ou menos às 18h00, eu estava o beijando quando, de repente, alguns jovens nos abordaram e começaram a tirar sarro, dizendo ironicamente assim: "CERTO!... EU SOU OBRIGADO A ACHAR ISSO LINDO! NOSSA... QUE LINDO!". Foi daí pra pior. 	Consolação  São Paulo São Paulo	-23.5525684	-46.6556591
03/03/2016 15:10:50	Rio Grande do Sul	Porto Alegre	Clube Farrapos - R. Prof. Cristiano Fischer, 1331, Porto Alegre - RS, 91410-000	28/12/2007	Violência física	Eu fui a vítima	Homofobia		Gay		Beijei um cara na minha festa de formatura do Ensino Médio e a gente foi cercado por uns 5 caras, levamos chutes, socos e diversos xingamentos.	Clube Farrapos - R. Prof. Cristiano Fischer, 1331, Porto Alegre - RS, 91410-000 Porto Alegre Rio Grande do Sul	-30.0346471	-51.2176584
03/03/2016 15:11:32	Santa Catarina	joinville		14/06/2014	Discriminação	Eu fui a vítima	Bifobia				Quando assumi para meus pais minha bissexualidade ouvi muitas palavras bifobicas que rueuinha que escolher um lado, que eu estava confusa... Meu pai ficou 2 dias sem falar comigo, eles ate hoje não aceitam minha bissexualidade.	 joinville Santa Catarina	-26.3044084	-48.84638320000001
04/03/2016 20:37:56	São Paulo	São Paulo 	Rua Augusta	19/02/2016	Violência física	Eu presenciei	Transfobia	Travesti			Um grupo de 20 pessoas agrediram uma travesti.	Rua Augusta São Paulo  São Paulo	-23.5569493	-46.65897589999999
03/03/2016 15:18:39	Bahia	Salvador		27/07/2014	Violência verbal	Eu fui a vítima	Bifobia				Ao lado de pessoas que também são do movimento, estávamos conversando sobre a falta de representatividade nas séries de televisão e filmes, e eu (o único bi lá em meio a vários outros gays) fui apontar o fato de poder contar em uma mão a quantidade personagens bissexuais que conheço. E vieram desmerecer, falar que não tinha nada a ver com o tema da conversa, que bi na verdade é só gay que tem medo de sair do armário no caso de meninos ou no caso das meninas "uma puta" (sim, vieram com machismo) e que isso já era bem comum nas séries de televisão o menino com medo de se assumir gay e a menina que pega geral. Tentei rebater dizendo que isso não é representatividade pra bi coisa nenhuma e que o que falaram das mulheres foi super ofensivo mas continuaram falando mal e desmerecer a minha sexualidade e continuaram a repetir as ofensas a mulheres, me retirei de lá e nunca mais participei do movimento porque percebi o quanto ele não liga para as outras letras além do G, e como sempre tá cheio de machismo e racismo também.	 Salvador Bahia	-12.9730401	-38.502304
03/03/2016 15:18:45	Pernambuco	Caruaru	Goiás, Salgado	07/09/2012	Violência física	Eu fui a vítima	Homofobia		Gay		Estava com minhas primas andando por lá, era umas 14h, quando apareceu cinco caras cada um em um cavalo e cercou, mandei minhas primas saírem, mas uma não conseguiu e eu fiquei com ela, dois deles colocaram os cavalos pra correm em minha direção pegando no meu cabelo e segurando, minha prima que estava comigo me segurou, então eu vi os fios dos meus cabelos saírem nas mãos do cara que puxou, e corremos para um lugar seguro, até ele sumir, de fato.	Goiás, Salgado Caruaru Pernambuco	-8.2810942	-35.9561099
03/03/2016 15:20:50	Pernambuco	Petrolina		21/05/2015	Violência verbal	Eu presenciei	Homofobia		Gay		Agressão verbal a um casal gay num bar local por estarem de mãos dadas	 Petrolina Pernambuco	-9.389083	-40.5030961
03/03/2016 15:21:47	Pará	Ananindeua	Cidade Nova VI	18/04/2008	Assassinato	Eu presenciei	Homofobia		Gay		Meu amigo foi assassinado dentro de sua casa, provavelmente na madrugada do dia 17 par 18 de abril de 2008, com requintes de crueldade. Recebeu dezessete facadas perpetradas com uma faca dentada, dessas que se usam nos talheres normais, mas com serra. Também recebeu um golpe no pescoço, cortando a jugular. Eu e mais dois amigos encontramos o seu corpo no final da tarde do dia seguinte, 18 de abril. Um de nós tinha recebido uma mensaagem enviada de madrugada, pedindo socorro, mas infelizmente não a viu a tempo. Nosso amigo não aparecia e nem atendia o celular, por isso fomos até a casa dele e forçamos a porta. Ele estava lá, morto, no quarto, com uma toalha enrolada no corpo e outra cobrindo totalmente a sua cabeça. Estava perto da cômoda, a gaveta estava aberta, como se ele fosse pegar uma roupa para vestir depois do banho. Chamamos a polícia que tratou o caso com o maior desdém possível, inclusive não preservando a cena do crime e levando do local objetos do nosso amigo, como uma impressora que ele estava usando para imprimir a sua tese de mestrado, que tinha recebido um prêmio e ia ser publicada. A polícia disse simplesmente que foi um assalto. Mas pelas características do ataque, sabemos que foi um crime de ódio homofóbico. 	Cidade Nova VI Ananindeua Pará	-1.3504634	-48.3946858
03/03/2016 15:24:26	Pernambuco	Caruaru	Estação Rodoviária 	28/02/2016	Violência física	Eu presenciei	Homofobia		Gay		Um rapaz com uma menina estavam passando pela estação, quando dois caras abordaram e perguntaram a hora, logo após começaram a seguir o rapaz e a menina, eles começaram a correr, mas pegaram o rapas e começaram a bater, nisso chegou mais de cinco caras e bateram também nele, enquanto a menina corria desesperada. A sorte foi que um grupo que andava de skate gritou: "A policia vem ai!" e foi assim que deixaram o rapaz lá, ele ficou com arranhões, nada grave, mas que certamente marcou.	Estação Rodoviária  Caruaru Pernambuco	-8.2943461	-35.9880904
03/03/2016 15:32:25	Paraná	Maringá 	Próximo a catedral 	01/01/2013	Violência verbal	Eu fui a vítima	Homofobia		Gay		Passaram alguns caras em um carro e me falaram para virar homem.	Próximo a catedral  Maringá  Paraná	-23.4209995	-51.9330558
03/03/2016 15:33:00	São Paulo	Jundiaí	Distrito Industrial	08/12/2015	Discriminação	Eu fui a vítima	Bifobia				Minha ex supervisora sempre com comentarios bifobicos, falando q eu era lesbica, que isso nao era de Deus, etc	Distrito Industrial Jundiaí São Paulo	-23.1688608	-46.9364312
06/03/2016 10:41:14	São Paulo	São Paulo	campo de marte	10/11/2014	Violência verbal	Eu fui a vítima	Lesbofobia			Bissexual	Estávamos eu e minha namorada de mãos dadas andando para ir a um show. Um taxista passa, abre o vidro e grita: "Vai chupar uma rola".	campo de marte São Paulo São Paulo	-23.5100893	-46.6403372
03/03/2016 15:49:15	Minas Gerais	Belo Horizonte	Bairro Santa Inês	10/06/2010	Violência física	Eu fui a vítima	Homofobia		Gay		Eu estava voltando do curso de dança com o meu amigo e estávamos de braços dados, como amigos que julgamos ser normais. Próximo de um cruzamento, o sinal fechou, e parou uma kombi lotada de homens aparentemente héteros. Eles começaram a nos chamar de "bicha", "viados" e outras palavras, mas como não demos ideia eles ficaram furiosos. Abriram a porta da kombi e começaram a cuspir na gente. Não satisfeitos começaram a tacar objetos também. Uma garota (hétero) que fazia curso com a gente passava do lado e recebeu várias cuspidas. Pra eles uma brincadeira, para nós uma violência que marcou para sempre a nossa alma.	Bairro Santa Inês Belo Horizonte Minas Gerais	-19.8883797	-43.9088838
03/03/2016 15:57:44	Minas Gerais	Belo Horizonte	Centro de BH	23/09/2015	Discriminação	Eu fui a vítima	Lesbofobia			Lésbica	Estava com minha ex namorada andando de mãos dadas e dois homens que passavam começaram a nos ofender, proferiram palavras horríveis contra nós duas.	Centro de BH Belo Horizonte Minas Gerais	-19.9192706	-43.93866020000001
07/03/2016 10:42:13	São Paulo	São Paulo	Bairro São Miguel	03/02/2016	Suicídio	Eu presenciei	Transfobia	Travesti			Na madrugada do dia 03 de Fevereiro, K. se jogou da janela do apartamento onde morava deixando em sua nota que a culpa era da transfobia.	Bairro São Miguel São Paulo São Paulo	-23.4929958	-46.437535
03/03/2016 16:04:22	Rio Grande do Sul	Sao Luiz Gonzaga	Centro	25/01/2015	Discriminação	Eu fui a vítima	Homofobia		Gay		Ao descobrir o meu namoro com meu amigo, minha mãe me proferiu palavras terríveis e me expulsou de dentro de casa sem nem me dar o direito de pegar as minhas roupas.	Centro Sao Luiz Gonzaga Rio Grande do Sul	-28.4081313	-54.9615193
03/03/2016 16:08:24	Minas Gerais	Caratinga	Colégio	22/01/2010	Violência verbal	Eu fui a vítima	Homofobia		Gay		Homofobia corriqueira que acontece na grande maioria dos colégios brasileiros. Xingamentos que se transformam de "brincadeiras" para agressões mais fortes. Entrei num quadro crítico de depressão, do qual sofro até hoje. Menos, mas ainda faço uso de medicamento controlado para melhorar meu quadro.	Colégio Caratinga Minas Gerais	-19.7892331	-42.1409082
03/03/2016 16:12:02	Santa Catarina	Palma Sola		04/02/2016	Discriminação	Eu fui a vítima	Lesbofobia			Lésbica	Frases ofensivas 	 Palma Sola Santa Catarina	-26.3475504	-53.2776017
07/03/2016 13:21:43	São Paulo	São Paulo	Rua dos Jequitibás, 80	07/11/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Sofri violência verbal na rodoviária	Rua dos Jequitibás, 80 São Paulo São Paulo	-23.6462812	-46.642547
03/03/2016 16:15:29	São Paulo	Jundiaí	FATEC Jundiaí	02/03/2016	Violência verbal	Eu presenciei	Homofobia		Heterossexual		Na faculdade é muito comum usarem "gay" como se fosse algum tipo de ofensa e tentar atingir a masculinidade das pessoas. Isso ocorre todo dia e a toda hora.	FATEC Jundiaí Jundiaí São Paulo	-23.1857076	-46.8978057
03/03/2016 16:29:27	Mato Grosso do Sul	Campo Grande	Praça Ary Coelho, Avenida Afonso Pena	01/01/2016	Assassinato		Lesbofobia			Lésbica	Uma menina que trabalhava em uma lanchonete na frente da praça foi convidada por sua ex namorada para conversar após o expediente. A namorada da vítima até levou o bebe novo pra menina conhecer, mas na verdade era uma emboscada. O atual namorado da ex da vítima chegou de surpresa e a esfaqueou até matar. Ambos moravam em uma cidade pequena próxima daqui da capital e fugiram de moto.	Praça Ary Coelho, Avenida Afonso Pena Campo Grande Mato Grosso do Sul	-20.461366	-54.600317
03/03/2016 16:29:42	Rio de Janeiro	Rio de Janeiro	Lapa	26/02/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Eu chorava no banco do ônibus por conta de uma situação que havia ocorrido na noite e meu namorado, sentado ao meu lado, me acariciava no braço. Eu abaixei a cabeça e tampei o rosto com as mãos. Quando levantei, minutos depois, uma mulher estrangeira, provavelmente de algum país da América Latina, me olhava fixamente. Eu notei que ela falava "maricones", que, em espanhol, quer dizer "bichas". Ela ria da minha cara a viagem toda. Quando ela desceu, botou a mão no meu ombro e deu um sorriso debochado. A energia dela era tão ruim que eu me levantei e comecei a xingá-la. Uma mulher saiu em nossa defesa e eu a agradeci por isso. A estrangeira foi embora e nunca mais a vimos	Lapa Rio de Janeiro Rio de Janeiro	-22.913611	-43.181667
07/03/2016 14:35:01	São Paulo	São Paulo	Av. Interlagos (próximo ao Hospital Pedreira)	08/09/2013	Violência verbal	Eu fui a vítima	Homofobia		Gay		Eu estava sozinho, com uma calça skinny e camiseta. Um carro se aproximou e andou por uns 20 metros ao meu lado, com motorista e passageiro buzinando e gritando ofensas. Eu estava a caminho de casa e me mantive quieto; quando cheguei à esquina (onde havia mais pessoas), o carro acelerou e seguiu sua rota.	Av. Interlagos (próximo ao Hospital Pedreira) São Paulo São Paulo	-23.6959395	-46.6379525
03/03/2016 16:32:46	São Paulo	Jundiaí	Av Nove de Julho, Jundiaí	01/01/2016	Discriminação	Eu fui a vítima	Lesbofobia			Lésbica	Fomos tratadas de forma rispida e ate ignoradas por atendente de um hotel. 	Av Nove de Julho, Jundiaí Jundiaí São Paulo	-23.1961888	-46.8894979
03/03/2016 16:38:50	Distrito Federal	Brasília	SQS 213	10/10/2013	Violência verbal	Eu fui a vítima	Homofobia		Gay		Meu pai me xingou e me bateu	SQS 213 Brasília Distrito Federal	-15.8291852	-47.9150189
07/03/2016 21:06:48	São Paulo	São Paulo	Av. Paulista	07/09/2010	Violência verbal	Eu fui a vítima	Homofobia		Gay		Eu e meu namorado estávamos nos beijando quando dois homens, dentro de um caminhão, nos xingaram de "viados filhos da puta".	Av. Paulista São Paulo São Paulo	-23.563108	-46.6544301
03/03/2016 16:53:30	Rio de Janeiro	rio de janeiro	UFRJ - Campus Praia Vermelha	15/06/2009	Violência verbal	Eu fui a vítima	Lesbofobia			Lésbica	Estava abaraçada com a minha namorada num evento no campus da UFRJ quando um funcionário nos abordou dizendo "Parece que isso aqui tá abandonado mas não está. Tem sempre gente olhar o que tá acontecendo, viu?". Não entendemos. Ele saiu andando. Conversamos entre nós e decidimos abordá-los. Ao falar com ele, ele disse que ele nos abordou por que estávamos sem crachá. Perguntamos então por que ele não abordava um grupo de rapazes que passava naquele momento. Ele então saiu andando e disse "Sou um homem de Deus, sou um homem de Jesus. Eu sei o que é certo e o que é errado."	UFRJ - Campus Praia Vermelha rio de janeiro Rio de Janeiro	-23.0228258	-44.49715339999999
03/03/2016 16:55:48	Minas Gerais	Belo Horizonte	Savassi	11/02/2016	Violência física	Eu fui a vítima	Homofobia		Gay		Estava beijando meu namorado no bloco de carnaval e fomos empurrados por um grupo de 4 rapazes da nossa idade. Cerca de 22 anos. As ofensas caractizavam homofobia. 	Savassi Belo Horizonte Minas Gerais	-19.936238	-43.9322763
03/03/2016 16:57:10	Minas Gerais	Itabirinha		29/02/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estava caminhando pela rua à noite quando um grupo de garotos começou a rir da minha cara e me chamar de viadinho	 Itabirinha Minas Gerais	-18.5683406	-41.2345068
03/03/2016 17:06:55	São Paulo	Campinas	Barao Geraldo	15/02/2015	Ameaça	Eu fui a vítima	Homofobia		Gay		Estava beijando um cara no bloco do Berra Vaca e um homem chegou e falou pra parar com a putaria e mostrou a arma na cintura.	Barao Geraldo Campinas São Paulo	-22.8226801	-47.0850446
03/03/2016 17:11:21	Minas Gerais	Belo Horizonte	Rua Sergipe	08/02/2016	Violência física	Eu presenciei	Homofobia		Gay		Durante o carnaval um grupo composto por cerca de 10 homens agrediram um amigo meu com direito a socos,chutes,garrafada na cabeça e tudo mais.Eles alegaram que meu amigo havia roubado a carteira de um deles mas todo mundo ali sabia que essa não era a verdade.Muitos gays foram agredidos nesse mesmo endereço durante todo o carnaval e o disfarce dos agressores era dizer que as vitimas haviam assaltado eles.	Rua Sergipe Belo Horizonte Minas Gerais	-19.9330183	-43.936921
03/03/2016 17:16:00	São Paulo	Sao Paulo	Rua Augusta	25/11/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Perseguição e muitos palavrões em direção ao homossexual	Rua Augusta Sao Paulo São Paulo	-23.5569493	-46.65897589999999
07/03/2016 21:09:55	São Paulo	São Paulo	Shopping Eldorado	01/04/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estava distraído lendo o cardápio de um restaurante e não notei q tinha um homem querendo passar. Sem me pedir licença ou falar qualquer coisa, ele esbarrou no meu ombro e disse "tinha que ser viado".	Shopping Eldorado São Paulo São Paulo	-23.0242039	-45.5812169
08/03/2016 08:45:39	São Paulo	São Paulo	República	15/04/2015	Violência física	Eu fui a vítima	Lesbofobia			Lésbica	Eu e minha namorada andávamos próximo ao metrô República, de mãos dadas, quando um morador de rua se aproxima falando "que desperdício, depois eu que sou o louco, é um absurdo essa perversão de hoje em dia" e começa a me empurrar e me chutar. 	República São Paulo São Paulo	-23.5451075	-46.642778
03/03/2016 17:31:58	Bahia	Feira de Santana 		10/05/2012	Discriminação	Eu fui a vítima	Homofobia		Gay		Humilhação pública via internet.	 Feira de Santana  Bahia	-12.2597272	-38.9646608
